mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_min_split_loss,param_min_child_weight,param_max_depth,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.559723043441773,0.06434920405114772,0.018865203857421874,0.0005271679796195167,1,0.1,5,10,0.8,"{'subsample': 1, 'min_split_loss': 0.1, 'min_child_weight': 5, 'max_depth': 10, 'colsample_bytree': 0.8}",0.7821141845136486,0.7964362409003524,0.7854221183702772,0.8042771317106877,0.8179790803403456,0.7972457511670623,0.01302865426457252,35
6.8055455684661865,0.2008851664527362,0.011243677139282227,0.0011794723074417541,1,0.75,1,14,0.9,"{'subsample': 1, 'min_split_loss': 0.75, 'min_child_weight': 1, 'max_depth': 14, 'colsample_bytree': 0.9}",0.7694664670115111,0.7899308532529791,0.79136752399497,0.8066555920622054,0.8193275091421984,0.7953495890927729,0.016839963790101012,50
5.617049646377564,0.05222511765306498,0.015506172180175781,0.0006709624197369976,1,0.1,2,14,0.7,"{'subsample': 1, 'min_split_loss': 0.1, 'min_child_weight': 2, 'max_depth': 14, 'colsample_bytree': 0.7}",0.7839660870655584,0.811634424024521,0.7901392093385631,0.8076279561471528,0.8209154197200444,0.802856619259168,0.0137442388507298,10
3.1836737632751464,0.021499187003718414,0.01552410125732422,0.00041485039392592506,1,0.75,3,8,0.7,"{'subsample': 1, 'min_split_loss': 0.75, 'min_child_weight': 3, 'max_depth': 8, 'colsample_bytree': 0.7}",0.7693901464604873,0.7990654377723303,0.7912045565871536,0.8166236224994603,0.8172591000395363,0.7987085726717935,0.017782456531961376,25
3.5122668743133545,0.07959277057349601,0.02021927833557129,0.0006939096197260831,0.7,0.01,6,10,0.6,"{'subsample': 0.7, 'min_split_loss': 0.01, 'min_child_weight': 6, 'max_depth': 10, 'colsample_bytree': 0.6}",0.7787557269263142,0.7751424947347823,0.7803024466217131,0.7975247095567845,0.7943619580995785,0.7852174671878346,0.008972251813960153,96
3.0737163543701174,0.03657316436784541,0.012945556640625,0.00011329600706535246,0.6,0.5,4,6,1,"{'subsample': 0.6, 'min_split_loss': 0.5, 'min_child_weight': 4, 'max_depth': 6, 'colsample_bytree': 1}",0.7587993845960268,0.7611292179523139,0.7591603319226303,0.7872491933696419,0.7792517346221303,0.7691179724925485,0.011839614574764987,153
4.415968036651611,0.08272818882338788,0.01715683937072754,0.0011295379254752556,1,0.01,2,8,1,"{'subsample': 1, 'min_split_loss': 0.01, 'min_child_weight': 2, 'max_depth': 8, 'colsample_bytree': 1}",0.7942296368923051,0.8014701933487146,0.788812522367528,0.813529610513017,0.8090786057708339,0.8014241137784797,0.009120845988834508,12
4.234418725967407,0.04269507807369078,0.021152973175048828,0.00044631494413723227,0.9,0.01,2,10,0.7,"{'subsample': 0.9, 'min_split_loss': 0.01, 'min_child_weight': 2, 'max_depth': 10, 'colsample_bytree': 0.7}",0.7797273844876027,0.81233923841836,0.7785161779307965,0.8165946266482302,0.8095399161888192,0.7993434687347618,0.016667494251581347,21
5.463478326797485,0.044206528927246636,0.021092653274536133,0.0007925081912787259,0.7,0.5,6,14,0.7,"{'subsample': 0.7, 'min_split_loss': 0.5, 'min_child_weight': 6, 'max_depth': 14, 'colsample_bytree': 0.7}",0.7670353717430564,0.7990731494066876,0.7648201908877634,0.7974014189780437,0.8026164368690052,0.7861893135769111,0.01664372437375083,90
4.199458169937134,0.07780916481921142,0.020685195922851562,0.00015263154478274777,0.9,0.01,3,10,0.7,"{'subsample': 0.9, 'min_split_loss': 0.01, 'min_child_weight': 3, 'max_depth': 10, 'colsample_bytree': 0.7}",0.7771543105409455,0.8059025207103294,0.7802524826400852,0.8156517798450763,0.8097730672265884,0.797746832192605,0.015886075342691177,33
4.434168004989624,0.09443255512868212,0.01734294891357422,0.0020942486189215663,0.8,0.5,3,8,1,"{'subsample': 0.8, 'min_split_loss': 0.5, 'min_child_weight': 3, 'max_depth': 8, 'colsample_bytree': 1}",0.7724497285543737,0.794792676017622,0.790511861574769,0.7993280533418414,0.8070154318639741,0.7928195502705161,0.01155882308474984,66
3.7033645629882814,0.032628440589340384,0.024728679656982423,0.0033560043357379354,0.9,0.01,6,10,0.6,"{'subsample': 0.9, 'min_split_loss': 0.01, 'min_child_weight': 6, 'max_depth': 10, 'colsample_bytree': 0.6}",0.7806678566431676,0.7923267524696631,0.7938852843433496,0.80210586284495,0.8077468253544045,0.7953465163311069,0.009232265725191603,51
6.147344732284546,0.0691445657237598,0.018945074081420897,0.001715720153380813,0.9,0.1,2,14,0.7,"{'subsample': 0.9, 'min_split_loss': 0.1, 'min_child_weight': 2, 'max_depth': 14, 'colsample_bytree': 0.7}",0.7780128181918547,0.8136183219576347,0.7878243777823464,0.8176247300815849,0.8239632024800376,0.8042086900986917,0.017963526686077695,6
2.778959321975708,0.062131519132567675,0.016683435440063475,0.0001390555264500537,0.6,0.1,4,8,0.6,"{'subsample': 0.6, 'min_split_loss': 0.1, 'min_child_weight': 4, 'max_depth': 8, 'colsample_bytree': 0.6}",0.7457491406914207,0.7653304461266879,0.756839447685407,0.7695808923443637,0.7810265317045259,0.7637052917104811,0.011889090278172181,158
3.943076181411743,0.09459301331895727,0.015341997146606445,0.00117262788185331,1,0.5,3,10,0.7,"{'subsample': 1, 'min_split_loss': 0.5, 'min_child_weight': 3, 'max_depth': 10, 'colsample_bytree': 0.7}",0.7705805209609576,0.8192010466730787,0.7942559160613445,0.7983781881548576,0.8284145944591261,0.8021660532618728,0.02026692358911936,11
1.0600926399230957,0.01711221148611604,0.008753395080566407,0.0005482041212489932,0.8,0.01,2,3,0.6,"{'subsample': 0.8, 'min_split_loss': 0.01, 'min_child_weight': 2, 'max_depth': 3, 'colsample_bytree': 0.6}",0.7143482801999819,0.7454914476132559,0.7052105646042897,0.7518734114738647,0.7420989584668083,0.7318045324716401,0.018482568151483483,183
5.5634664535522464,0.06619424926120472,0.018683242797851562,0.0002409866499597228,0.6,0.5,1,10,1,"{'subsample': 0.6, 'min_split_loss': 0.5, 'min_child_weight': 1, 'max_depth': 10, 'colsample_bytree': 1}",0.7585234649670112,0.7875212012373763,0.7683157723898756,0.794954680048056,0.7967477907688718,0.7812125818822381,0.015173070729377576,116
6.408793306350708,0.11757875778182368,0.022742652893066408,0.0008141481053821001,0.9,0.1,5,14,0.8,"{'subsample': 0.9, 'min_split_loss': 0.1, 'min_child_weight': 5, 'max_depth': 14, 'colsample_bytree': 0.8}",0.7949993346794333,0.8032660626545925,0.7917807751893997,0.8213762721266472,0.8225111140855172,0.8067867117471181,0.012935435525026052,1
5.057414722442627,0.079148139758377,0.019920206069946288,0.0035117173471347473,0.8,0.75,6,10,0.9,"{'subsample': 0.8, 'min_split_loss': 0.75, 'min_child_weight': 6, 'max_depth': 10, 'colsample_bytree': 0.9}",0.7917004373177661,0.7917499561980744,0.7833605157696774,0.806364684673546,0.8194859456831282,0.7985323079284383,0.012831672447316022,27
4.254030323028564,0.05436959126977499,0.02121133804321289,0.000499179123882389,0.8,0.1,4,10,0.7,"{'subsample': 0.8, 'min_split_loss': 0.1, 'min_child_weight': 4, 'max_depth': 10, 'colsample_bytree': 0.7}",0.7810325861678794,0.7897655255322558,0.7938279121815291,0.8089393250057537,0.8030909287573187,0.7953312555289475,0.00982935827620638,52
3.7961045265197755,0.10896083330019075,0.01744999885559082,0.00012767661959920486,0.7,0.75,2,8,0.8,"{'subsample': 0.7, 'min_split_loss': 0.75, 'min_child_weight': 2, 'max_depth': 8, 'colsample_bytree': 0.8}",0.7675960238396627,0.7698458645833088,0.7780386686856584,0.7998655029450704,0.7864757419630724,0.7803643604033546,0.011804419171535444,119
2.4884267330169676,0.04656026167214669,0.01377716064453125,0.00018285213519051945,0.8,0.01,3,6,0.7,"{'subsample': 0.8, 'min_split_loss': 0.01, 'min_child_weight': 3, 'max_depth': 6, 'colsample_bytree': 0.7}",0.7663807923144462,0.779923523053229,0.7804333954187599,0.8019898686525953,0.8057789253546771,0.7869013009587416,0.01480299996270628,85
1.0814939498901368,0.015856039070109188,0.009358072280883789,0.0006693022920351775,0.6,0.5,2,3,0.6,"{'subsample': 0.6, 'min_split_loss': 0.5, 'min_child_weight': 2, 'max_depth': 3, 'colsample_bytree': 0.6}",0.7218792841118506,0.7358357775328364,0.7277273568491105,0.738682551111721,0.7338655285963145,0.7315980996403666,0.006045272957839985,185
3.9005456924438477,0.051784361666421384,0.017570114135742186,0.00018411383532759577,1,0.01,2,8,0.8,"{'subsample': 1, 'min_split_loss': 0.01, 'min_child_weight': 2, 'max_depth': 8, 'colsample_bytree': 0.8}",0.7756563629752704,0.8019957751501843,0.7847962205714325,0.8057374472407404,0.8010402745264728,0.79384521609282,0.011596071215413539,58
4.181424522399903,0.04255198405354663,0.01724419593811035,0.00028799837766175173,0.8,0.5,5,8,0.9,"{'subsample': 0.8, 'min_split_loss': 0.5, 'min_child_weight': 5, 'max_depth': 8, 'colsample_bytree': 0.9}",0.7704313877434075,0.7895223275925849,0.7712217809975743,0.8081153812684834,0.7931538822414967,0.7864889519687093,0.014228541638455624,88
6.610653686523437,0.06461055013525861,0.0234468936920166,0.0007124025754226765,0.9,0.1,6,14,0.8,"{'subsample': 0.9, 'min_split_loss': 0.1, 'min_child_weight': 6, 'max_depth': 14, 'colsample_bytree': 0.8}",0.7891578511479471,0.8105579094564263,0.7899021196748447,0.808085285286765,0.8309152762575799,0.8057236883647126,0.015416302621902923,2
2.7148367404937743,0.07887420354062585,0.013724374771118163,0.0001407522331018359,0.6,0.5,5,6,0.8,"{'subsample': 0.6, 'min_split_loss': 0.5, 'min_child_weight': 5, 'max_depth': 6, 'colsample_bytree': 0.8}",0.7509238026763511,0.7693210052219965,0.7618460736694144,0.7892457290517132,0.7736091083324492,0.768989143790385,0.012721347814981626,154
4.347961378097534,0.05077405683848093,0.01744084358215332,0.000183639108861806,0.8,0.75,1,10,0.7,"{'subsample': 0.8, 'min_split_loss': 0.75, 'min_child_weight': 1, 'max_depth': 10, 'colsample_bytree': 0.7}",0.7803447596046884,0.7908180368520796,0.7735059256082923,0.8106711339236758,0.7941626091720838,0.789900493032164,0.012732014185105375,76
4.3928008556365965,0.03089869774308067,0.022274065017700195,0.0004103274319462016,0.7,0.01,1,10,0.7,"{'subsample': 0.7, 'min_split_loss': 0.01, 'min_child_weight': 1, 'max_depth': 10, 'colsample_bytree': 0.7}",0.7625930067947158,0.7894783864729847,0.7746108362211446,0.7994944947992841,0.7948058516975791,0.7841965151971417,0.0136607553362632,104
2.914028215408325,0.03910491970936855,0.017464733123779295,0.0002803533486028229,0.7,0.1,4,8,0.6,"{'subsample': 0.7, 'min_split_loss': 0.1, 'min_child_weight': 4, 'max_depth': 8, 'colsample_bytree': 0.6}",0.7752834966017385,0.7761268218939762,0.7741647874352562,0.7957591141395384,0.7781019254737557,0.779887229108853,0.008039718870996228,120
5.041092872619629,0.08415780798080504,0.021172475814819337,0.0012155732889143863,1,0.1,5,14,0.6,"{'subsample': 1, 'min_split_loss': 0.1, 'min_child_weight': 5, 'max_depth': 14, 'colsample_bytree': 0.6}",0.7819098584199877,0.808206971648282,0.7758213465222479,0.7960413172783356,0.8152835414285887,0.7954526070594883,0.015000525222344229,48
2.1425950050354006,0.037122288570912064,0.013788604736328125,0.00011601151134487142,0.7,0.75,2,6,0.6,"{'subsample': 0.7, 'min_split_loss': 0.75, 'min_child_weight': 2, 'max_depth': 6, 'colsample_bytree': 0.6}",0.7408231678173884,0.7716632976969564,0.7592906633476753,0.7947670371593143,0.7936873639537606,0.7720463059950189,0.020602448818411483,146
5.5301833152771,0.04483465665147311,0.01999835968017578,0.0001577935788788667,0.6,0.5,5,10,1,"{'subsample': 0.6, 'min_split_loss': 0.5, 'min_child_weight': 5, 'max_depth': 10, 'colsample_bytree': 1}",0.7543567938384631,0.7660792224517755,0.7679471462331651,0.802029370501614,0.7947626933296137,0.7770350452709263,0.01819840020457437,132
1.3762896537780762,0.01122648684091637,0.013791418075561524,0.009987168800505831,1,0.01,3,3,0.8,"{'subsample': 1, 'min_split_loss': 0.01, 'min_child_weight': 3, 'max_depth': 3, 'colsample_bytree': 0.8}",0.7123675200421338,0.7487138052245474,0.7193592342095967,0.7624117782374493,0.7457008484438674,0.7377106372315189,0.018836704222573167,161
4.1240170955657955,0.03145994310431405,0.0174410343170166,0.00015911970947102494,0.7,0.1,5,8,0.9,"{'subsample': 0.7, 'min_split_loss': 0.1, 'min_child_weight': 5, 'max_depth': 8, 'colsample_bytree': 0.9}",0.761902819820277,0.7847844638737762,0.7675295166583136,0.8080632909061588,0.7934332238034024,0.7831426630123856,0.016879159481330924,109
4.848993158340454,0.0914537866817707,0.016613101959228514,0.0004095288554627127,1,0.75,6,14,0.6,"{'subsample': 1, 'min_split_loss': 0.75, 'min_child_weight': 6, 'max_depth': 14, 'colsample_bytree': 0.6}",0.779214541442063,0.8031364913632786,0.7784648335624953,0.8042324980558271,0.812943034919057,0.7955982798685441,0.014101040749936553,47
2.7473257541656495,0.02182403377512754,0.013788318634033203,0.00021294170101053453,0.7,0.5,2,6,0.8,"{'subsample': 0.7, 'min_split_loss': 0.5, 'min_child_weight': 2, 'max_depth': 6, 'colsample_bytree': 0.8}",0.749111028538963,0.7775667988036259,0.765802692050925,0.7995681022207756,0.7911128674764449,0.7766322978181469,0.017951668095901943,133
1.3622389316558838,0.019083004596759406,0.00922079086303711,0.00043691629969413,0.6,0.5,2,3,0.8,"{'subsample': 0.6, 'min_split_loss': 0.5, 'min_child_weight': 2, 'max_depth': 3, 'colsample_bytree': 0.8}",0.7150680656239357,0.7357336734184803,0.7038996960520003,0.7425173234944901,0.7402879312361574,0.7275013379650128,0.015286411599973562,194
1.2551229000091553,0.004637372855942946,0.009091043472290039,0.0001514602208675238,0.9,0.75,2,3,0.7,"{'subsample': 0.9, 'min_split_loss': 0.75, 'min_child_weight': 2, 'max_depth': 3, 'colsample_bytree': 0.7}",0.7052199471619862,0.7423434132939715,0.7169432345443828,0.7419466742370247,0.7400955693762914,0.7293097677227312,0.015356766833794987,190
4.293098831176758,0.06995515669561125,0.017539262771606445,0.0007548383723436862,0.9,0.5,1,8,0.9,"{'subsample': 0.9, 'min_split_loss': 0.5, 'min_child_weight': 1, 'max_depth': 8, 'colsample_bytree': 0.9}",0.7770162314429293,0.7823661429271831,0.7768647460115956,0.8014572668296209,0.8063573136536852,0.788812340173003,0.012579085109327488,77
1.1988585948944093,0.005028896614606178,0.009000110626220702,0.0003240312306026604,0.6,0.75,1,3,0.7,"{'subsample': 0.6, 'min_split_loss': 0.75, 'min_child_weight': 1, 'max_depth': 3, 'colsample_bytree': 0.7}",0.7004865407588484,0.7281316858328711,0.7224354384352824,0.7303820630165601,0.727960709959109,0.7218792876005342,0.011012105089563259,199
7.932414579391479,0.0542639809467801,0.025357532501220702,0.0013842254875261772,0.6,0.1,3,14,1,"{'subsample': 0.6, 'min_split_loss': 0.1, 'min_child_weight': 3, 'max_depth': 14, 'colsample_bytree': 1}",0.7684364627421006,0.7920671432628269,0.764195634883219,0.7943773064514665,0.8043460983763153,0.7846845291431858,0.015612973308545467,101
5.3551877498626705,0.0781528216947723,0.022760438919067382,0.0005236433969093112,0.6,0.01,1,10,0.9,"{'subsample': 0.6, 'min_split_loss': 0.01, 'min_child_weight': 1, 'max_depth': 10, 'colsample_bytree': 0.9}",0.7565672948081121,0.7820334247834293,0.7501855240554538,0.7766279720420012,0.7938446574557507,0.7718517746289494,0.016206212968717618,147
2.5122673511505127,0.044404556779308955,0.013947629928588867,0.00036800253609754323,0.8,0.01,1,6,0.7,"{'subsample': 0.8, 'min_split_loss': 0.01, 'min_child_weight': 1, 'max_depth': 6, 'colsample_bytree': 0.7}",0.7667027981220664,0.7844003120756904,0.768287453613913,0.7876681442854929,0.7886753258965666,0.7791468067987458,0.009631034108481514,124
1.6211259365081787,0.003422895159092778,0.009099674224853516,0.000593469665110035,0.7,0.01,4,3,1,"{'subsample': 0.7, 'min_split_loss': 0.01, 'min_child_weight': 4, 'max_depth': 3, 'colsample_bytree': 1}",0.7132072699444723,0.7410152020843641,0.7242948889750687,0.7476269593652201,0.74757023831583,0.7347429117369911,0.013731902007353112,172
1.6162930965423583,0.026614307589186575,0.009078168869018554,0.0003027499388027082,0.6,0.01,4,3,1,"{'subsample': 0.6, 'min_split_loss': 0.01, 'min_child_weight': 4, 'max_depth': 3, 'colsample_bytree': 1}",0.6984820421094975,0.7422089020014941,0.7392197743251971,0.7332394052359557,0.7344987922884909,0.7295297831921271,0.015856043361335972,189
7.284970903396607,0.09772040636631142,0.020066499710083008,0.0009466355445172255,0.8,0.75,6,14,0.9,"{'subsample': 0.8, 'min_split_loss': 0.75, 'min_child_weight': 6, 'max_depth': 14, 'colsample_bytree': 0.9}",0.7751991837320362,0.797524340918156,0.7770519572551142,0.8104755560819268,0.8309346683963703,0.7982371412767207,0.020971288329025922,30
5.735957193374634,0.01617537665476803,0.02140035629272461,0.00027633026407622305,0.6,0.1,2,10,1,"{'subsample': 0.6, 'min_split_loss': 0.1, 'min_child_weight': 2, 'max_depth': 10, 'colsample_bytree': 1}",0.7580890749369547,0.7803534026397806,0.7678003526139723,0.7931852783445006,0.8031369918414075,0.7805130200753231,0.016351764035665982,118
3.3555299758911135,0.05758630865373635,0.013817119598388671,0.00018168668383701874,0.7,0.01,3,6,1,"{'subsample': 0.7, 'min_split_loss': 0.01, 'min_child_weight': 3, 'max_depth': 6, 'colsample_bytree': 1}",0.7551513310693623,0.7760892253325923,0.7722245353592853,0.8024429791933716,0.7926840967409985,0.7797184335391221,0.016476562647302052,121
5.510973215103149,0.016548720116932415,0.024013233184814454,0.0010316031822644746,0.9,0.01,2,14,0.6,"{'subsample': 0.9, 'min_split_loss': 0.01, 'min_child_weight': 2, 'max_depth': 14, 'colsample_bytree': 0.6}",0.7727388654318652,0.809262726227673,0.7916971012224607,0.7911119433031368,0.8069542395733473,0.7943529751516966,0.013159181090966294,54
4.240888595581055,0.028884422160157037,0.017450809478759766,0.00022797564087830444,0.9,0.01,3,8,0.9,"{'subsample': 0.9, 'min_split_loss': 0.01, 'min_child_weight': 3, 'max_depth': 8, 'colsample_bytree': 0.9}",0.7724641455122445,0.8030724853696307,0.7783997792506033,0.7993721262206044,0.8166512662215677,0.7939919605149302,0.016318144411260036,57
3.2684584140777586,0.03627706557026991,0.017812252044677734,0.00040650075480733373,0.6,0.1,4,8,0.7,"{'subsample': 0.6, 'min_split_loss': 0.1, 'min_child_weight': 4, 'max_depth': 8, 'colsample_bytree': 0.7}",0.7617317513473673,0.7776934858542179,0.7786556668504813,0.7803770276336692,0.7924859296546348,0.778188772268074,0.009802999618979468,128
3.590956449508667,0.023188480658448085,0.01784791946411133,0.000694694768707539,0.6,0.5,5,8,0.8,"{'subsample': 0.6, 'min_split_loss': 0.5, 'min_child_weight': 5, 'max_depth': 8, 'colsample_bytree': 0.8}",0.7727967639555442,0.7865795567478591,0.7609643014582421,0.787066505731051,0.7842990613211678,0.7783412378427729,0.010121215020954949,126
1.0811078071594238,0.0040722576633679,0.008910179138183594,0.00014567800506276463,0.8,0.5,5,3,0.6,"{'subsample': 0.8, 'min_split_loss': 0.5, 'min_child_weight': 5, 'max_depth': 3, 'colsample_bytree': 0.6}",0.703462709565472,0.7389043474582677,0.727092479151628,0.7505824743289226,0.7444329000357324,0.7328949821080045,0.01662534878227604,176
1.6494195938110352,0.013839369867671796,0.008971929550170898,0.0002084903609641523,0.7,0.5,1,3,1,"{'subsample': 0.7, 'min_split_loss': 0.5, 'min_child_weight': 1, 'max_depth': 3, 'colsample_bytree': 1}",0.7140250025978283,0.7475597599848068,0.7302153601138448,0.7485782882862615,0.746855368825881,0.7374467559617244,0.013532017401988344,162
1.537724542617798,0.024619157340745754,0.010560321807861327,0.0030497518756694014,0.8,0.5,4,3,0.9,"{'subsample': 0.8, 'min_split_loss': 0.5, 'min_child_weight': 4, 'max_depth': 3, 'colsample_bytree': 0.9}",0.7056755743019323,0.7472563096433672,0.7260025295567865,0.7415199315134527,0.7457294571706283,0.7332367604372334,0.01570464410491385,174
3.0462498664855957,0.02188166531284435,0.01366887092590332,0.00041466236331094073,1,0.75,4,6,0.9,"{'subsample': 1, 'min_split_loss': 0.75, 'min_child_weight': 4, 'max_depth': 6, 'colsample_bytree': 0.9}",0.752314274867094,0.7919708968803234,0.783703900162695,0.8111465490534651,0.8008424442350293,0.7879956130397214,0.02004188855819117,82
2.7058342933654784,0.032447068132931745,0.013901185989379884,0.00028981024885179317,0.6,0.5,1,6,0.8,"{'subsample': 0.6, 'min_split_loss': 0.5, 'min_child_weight': 1, 'max_depth': 6, 'colsample_bytree': 0.8}",0.7512079316825182,0.778902173012872,0.7497908047723292,0.7826743333842172,0.7893571525047723,0.7703864790713417,0.016585495694820183,149
1.3429449081420899,0.00540603605397195,0.008959054946899414,0.00010185614500473905,0.6,0.75,3,3,0.8,"{'subsample': 0.6, 'min_split_loss': 0.75, 'min_child_weight': 3, 'max_depth': 3, 'colsample_bytree': 0.8}",0.7189848098350429,0.742645828573931,0.7058712932720359,0.7482220178584282,0.7333916076824023,0.7298231114443681,0.015535986436362247,188
4.583149194717407,0.06345241507176201,0.017307424545288087,0.00018016903172540026,1,0.01,4,8,1,"{'subsample': 1, 'min_split_loss': 0.01, 'min_child_weight': 4, 'max_depth': 8, 'colsample_bytree': 1}",0.7866144369717225,0.7992409148450706,0.7854123140270182,0.8070179518207136,0.8145765319041671,0.7985724299137383,0.01134977742740243,26
1.3936650276184082,0.014840586861488182,0.009229707717895507,0.0006331786914772209,0.8,0.75,1,3,0.8,"{'subsample': 0.8, 'min_split_loss': 0.75, 'min_child_weight': 1, 'max_depth': 3, 'colsample_bytree': 0.8}",0.7143146449864028,0.7492790444968682,0.7284254620056878,0.7486551806805971,0.7424318802337775,0.7366212424806667,0.013442873509366364,167
3.3926714420318604,0.046283657885414164,0.01675138473510742,0.00026195497930824594,0.9,0.75,3,8,0.7,"{'subsample': 0.9, 'min_split_loss': 0.75, 'min_child_weight': 3, 'max_depth': 8, 'colsample_bytree': 0.7}",0.770360174379743,0.8105632119316857,0.7819845004223316,0.8157786940191547,0.8058606652493512,0.7969094492004533,0.017608043588304097,38
