mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_max_depth,param_min_child_weight,param_min_split_loss,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5891756057739258,0.006402350252823326,0.006827783584594726,5.554373117491268e-05,0.6,3,1,0.5,1,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 1, 'min_split_loss': 0.5, 'subsample': 1}",0.6879644384121126,0.7228421654306059,0.7022268841294859,0.7422914730195296,0.7287173410304307,0.7168084604044329,0.01935050871374632,2975
0.5407780170440674,0.007000520319080161,0.006731796264648438,9.26794567031899e-05,0.6,3,1,0.75,0.6,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 1, 'min_split_loss': 0.75, 'subsample': 0.6}",0.6897538005098854,0.7141532572983162,0.7129307635852642,0.734667817177568,0.7350463333889434,0.7173103943919955,0.01675922554819089,2963
0.5612886428833008,0.0063225425942973765,0.006793451309204101,9.023951411256007e-05,0.6,3,1,0.75,0.7,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 1, 'min_split_loss': 0.75, 'subsample': 0.7}",0.6900494411087603,0.7166733243012384,0.7093041203142756,0.7336026896692658,0.7353108473574707,0.7169880845502021,0.01671287905187075,2969
0.575728178024292,0.011112338476713278,0.00693216323852539,0.00026610083780593624,0.6,3,1,0.75,0.8,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 1, 'min_split_loss': 0.75, 'subsample': 0.8}",0.6853248213475363,0.7245718952108997,0.7039938688492241,0.7423135933484767,0.7462672451491503,0.7204942847810575,0.0230915980540039,2866
0.5842297077178955,0.003950310059628869,0.0067291259765625,0.0001030604951596513,0.6,3,1,0.75,0.9,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 1, 'min_split_loss': 0.75, 'subsample': 0.9}",0.6872204042983899,0.7385461440923454,0.7119102692666703,0.7358385758305199,0.733965169754403,0.7214961126484657,0.01958877119023425,2807
0.5854917526245117,0.00845562539525264,0.006800174713134766,9.905722437621712e-05,0.6,3,1,0.75,1,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 1, 'min_split_loss': 0.75, 'subsample': 1}",0.6880373461306033,0.7248471028884563,0.7021643019279866,0.7422914730195296,0.7287173410304307,0.7172115129994013,0.019479431612656823,2966
0.5406103134155273,0.005392569285036064,0.0067081451416015625,8.118507962845287e-05,0.6,3,2,0.01,0.6,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0.01, 'subsample': 0.6}",0.6791264482688069,0.7239448249124701,0.7133711220562786,0.7388856301373699,0.7393805917073573,0.7189417234164566,0.0221667566932186,2927
0.5694705486297608,0.02093590164233538,0.007760095596313477,0.0013028992738463347,0.6,3,2,0.01,0.7,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0.01, 'subsample': 0.7}",0.6904571981991044,0.717964342396433,0.7083923821135285,0.7346132803795644,0.7260346523395829,0.7154923710856427,0.015231738136456612,2993
0.5728613853454589,0.002766073698458611,0.006815338134765625,0.0001625813754240695,0.6,3,2,0.01,0.8,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0.01, 'subsample': 0.8}",0.6916118453994478,0.7299968832633115,0.7142057651632385,0.7468852890778938,0.7565554412413962,0.7278510448290575,0.02319621815108833,2512
0.6131792545318604,0.03576606625315893,0.006847953796386719,0.00014438055926576046,0.6,3,2,0.01,0.9,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0.01, 'subsample': 0.9}",0.6833662626470154,0.7388866873523796,0.7074020389412607,0.7410454330135585,0.7355252958633715,0.7212451435635172,0.0225106172475837,2817
0.5924294948577881,0.0025676749176219526,0.007440710067749023,0.00051933382389936,0.6,3,2,0.01,1,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0.01, 'subsample': 1}",0.6911461131255876,0.7275939845504364,0.7022390619472869,0.7412505413600716,0.7313330998768657,0.7187125601720497,0.018854195628496755,2937
0.5455420017242432,0.0026657812582209957,0.006840991973876953,0.0001248773064882123,0.6,3,2,0.1,0.6,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0.1, 'subsample': 0.6}",0.678037825655599,0.726969443830102,0.7133711220562786,0.7388856301373699,0.7393805917073573,0.7193289226773414,0.02273042842777712,2916
0.5624865531921387,0.006207368133909609,0.007260656356811524,0.00040167706517351494,0.6,3,2,0.1,0.7,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0.1, 'subsample': 0.7}",0.6904571733383423,0.717964342396433,0.7083923821135285,0.7346132803795644,0.7260346523395829,0.7154923661134902,0.015231746308781428,2994
0.579119348526001,0.01478444953598718,0.0072539329528808595,0.00025149855464423485,0.6,3,2,0.1,0.8,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0.1, 'subsample': 0.8}",0.6916117230257859,0.7299968832633115,0.7142057651632385,0.7468852890778938,0.7565554412413962,0.7278510203543253,0.023196256387716763,2513
0.6074576854705811,0.013240516253157465,0.00736393928527832,0.00020414504204169465,0.6,3,2,0.1,0.9,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0.1, 'subsample': 0.9}",0.6833662626470154,0.7388866873523796,0.7074020389412607,0.7410454330135585,0.734868772996297,0.7211138389901024,0.02242870379266594,2832
0.5918403148651123,0.003819384718096123,0.007799577713012695,0.0005790804842102931,0.6,3,2,0.1,1,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0.1, 'subsample': 1}",0.6915438431189345,0.7275939845504364,0.7022390619472869,0.7412505413600716,0.7313330998768657,0.7187921061707191,0.018738207009772547,2931
0.545672082901001,0.005707805107745365,0.0071392059326171875,0.00047045025649756854,0.6,3,2,0.5,0.6,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0.5, 'subsample': 0.6}",0.6797825110218022,0.7206832448599386,0.7133711220562786,0.7261996217594213,0.7393805917073573,0.7158834182809596,0.019955784553268442,2988
0.566711711883545,0.008251582141396666,0.00688629150390625,0.00012127698586696415,0.6,3,2,0.5,0.7,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0.5, 'subsample': 0.7}",0.6904571733383423,0.7170528528149822,0.7083854595627617,0.7346131074524109,0.726034579832197,0.7153086346001387,0.015207079600310818,2997
0.5741312026977539,0.001909410467338175,0.0070896148681640625,0.00013198728505692896,0.6,3,2,0.5,0.8,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0.5, 'subsample': 0.8}",0.6916117230257859,0.7299968832633115,0.7142057651632385,0.7469324711356011,0.7565554412413962,0.7278604567658666,0.023204006054435414,2511
0.5956175327301025,0.003923426801030009,0.007016992568969727,0.00036889031718548656,0.6,3,2,0.5,0.9,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0.5, 'subsample': 0.9}",0.6884209441890221,0.7388955644245445,0.7037096828212954,0.7404954327645652,0.734868772996297,0.7212780794391449,0.021225594427370778,2816
0.601725721359253,0.014028159383943885,0.007152128219604492,0.0002700281883759956,0.6,3,2,0.5,1,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0.5, 'subsample': 1}",0.6915438431189345,0.7275939845504364,0.7022399966252696,0.7412016180548842,0.7313330998768657,0.718782508445278,0.018726321145369814,2933
0.5486844062805176,0.005497167858349737,0.009661483764648437,0.005235772139298554,0.6,3,2,0.75,0.6,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0.75, 'subsample': 0.6}",0.6874684175081125,0.7199704414286674,0.7096205910897299,0.7261996217594213,0.7393805917073573,0.7165279326986577,0.017434467302582767,2980
0.5625702381134033,0.002492639417882509,0.006977748870849609,0.00037146904326784696,0.6,3,2,0.75,0.7,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0.75, 'subsample': 0.7}",0.6904571733383423,0.7170528528149822,0.7083854595627617,0.7347390143753083,0.72795895818711,0.7157186916557009,0.015526090220941254,2992
0.5796274185180664,0.0051284437863251,0.0068228721618652345,0.000177730994000804,0.6,3,2,0.75,0.8,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0.75, 'subsample': 0.8}",0.6872853439802982,0.7299751751666848,0.7143314464482509,0.7469324711356011,0.7565554412413962,0.7270159755944462,0.024565927849671532,2538
0.593541145324707,0.00711264327074204,0.006913995742797852,0.00013793536645397274,0.6,3,2,0.75,0.9,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0.75, 'subsample': 0.9}",0.6884209441890221,0.7388955644245445,0.7037096828212954,0.7404954327645652,0.7348688804560566,0.7212781009310968,0.021225608188651407,2815
0.6199036598205566,0.03804076550715503,0.007787132263183593,0.0018111901099801904,0.6,3,2,0.75,1,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 2, 'min_split_loss': 0.75, 'subsample': 1}",0.6915438431189345,0.7275939845504364,0.7022399966252696,0.7412016180548842,0.7313330998768657,0.718782508445278,0.018726321145369814,2933
0.5521162033081055,0.014718758413136902,0.006827545166015625,0.00010751905011736163,0.6,3,3,0.01,0.6,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 3, 'min_split_loss': 0.01, 'subsample': 0.6}",0.6864437464904449,0.7213215070134604,0.7138018058560875,0.7358197240163655,0.7397066707727344,0.7194186908298186,0.018990066246182585,2906
0.559583330154419,0.0013134123781268089,0.00682373046875,9.175980020094747e-05,0.6,3,3,0.01,0.7,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 3, 'min_split_loss': 0.01, 'subsample': 0.7}",0.6929615606440841,0.7202154555592546,0.7128557361433308,0.7299143246748849,0.7228886656614393,0.7157671485365988,0.012642920512775406,2991
0.5818255424499512,0.0111737955550888,0.006821489334106446,5.532453682047049e-05,0.6,3,3,0.01,0.8,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 3, 'min_split_loss': 0.01, 'subsample': 0.8}",0.6800164079271915,0.7353927833046053,0.716323056097708,0.736897158412209,0.7503698769256619,0.7237998565334751,0.02443274101643146,2666
0.5981189250946045,0.005228895656985404,0.006821346282958984,0.00010161694084285871,0.6,3,3,0.01,0.9,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 3, 'min_split_loss': 0.01, 'subsample': 0.9}",0.6814344335327747,0.7425157835111424,0.7060429954654608,0.7320821770211838,0.7336677648872458,0.7191486308835614,0.022442032222407506,2923
0.594970989227295,0.005250273533750109,0.006922101974487305,0.00013878743394207699,0.6,3,3,0.01,1,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 3, 'min_split_loss': 0.01, 'subsample': 1}",0.6920403043487828,0.7339017283594963,0.7089634664931947,0.7426375798128858,0.7357848159438805,0.722665578991648,0.019093986391008722,2751
0.5488998889923096,0.006773671412792147,0.006770610809326172,6.013803242734588e-05,0.6,3,3,0.1,0.6,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 3, 'min_split_loss': 0.1, 'subsample': 0.6}",0.6864437464904449,0.7213215070134604,0.71347577904655,0.7358197240163655,0.7397066707727344,0.7193534854679109,0.019009790241512375,2911
0.5657587051391602,0.004336454860922931,0.006976890563964844,6.483659889299923e-05,0.6,3,3,0.1,0.7,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 3, 'min_split_loss': 0.1, 'subsample': 0.7}",0.6939992688364476,0.7202154555592546,0.7128557361433308,0.7299143246748849,0.7228886656614393,0.7159746901750713,0.01226986206377503,2987
0.5930976867675781,0.01859417125564804,0.006995582580566406,7.958362172348556e-05,0.6,3,3,0.1,0.8,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 3, 'min_split_loss': 0.1, 'subsample': 0.8}",0.6800164079271915,0.7353900547769201,0.716323056097708,0.736897158412209,0.7503698769256619,0.7237993108279381,0.024432482111290517,2667
0.596846628189087,0.004544993711799356,0.006880331039428711,0.00012014994475060283,0.6,3,3,0.1,0.9,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 3, 'min_split_loss': 0.1, 'subsample': 0.9}",0.6814344335327747,0.7425157835111424,0.7060429954654608,0.7320821770211838,0.7336677648872458,0.7191486308835614,0.022442032222407506,2923
0.5982853889465332,0.00457844369550401,0.006909704208374024,9.183066619940564e-05,0.6,3,3,0.1,1,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 3, 'min_split_loss': 0.1, 'subsample': 1}",0.6920403043487828,0.7339017283594963,0.7089634664931947,0.7426375798128858,0.7357848159438805,0.722665578991648,0.019093986391008722,2751
0.5503917694091797,0.006219468811572324,0.007006454467773438,0.00032670613336487905,0.6,3,3,0.5,0.6,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 3, 'min_split_loss': 0.5, 'subsample': 0.6}",0.6864390175283408,0.7213215070134604,0.71347577904655,0.7358197240163655,0.7397066707727344,0.7193525396754902,0.01901142762045462,2912
0.5692222595214844,0.009042190719844018,0.006965017318725586,0.000167983145940718,0.6,3,3,0.5,0.7,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 3, 'min_split_loss': 0.5, 'subsample': 0.7}",0.6940153172314412,0.7298052414049372,0.7050955553713694,0.7299143246748849,0.7228697794150418,0.716340043619535,0.014373879305150323,2984
0.5940487384796143,0.012736713331241942,0.006716871261596679,7.676702099227501e-05,0.6,3,3,0.5,0.8,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 3, 'min_split_loss': 0.5, 'subsample': 0.8}",0.6799453156296515,0.7363417998747526,0.7135628766618805,0.7368737072776939,0.7462386968357995,0.7225924792559555,0.02388495419922908,2756
0.5966827869415283,0.00244238674509559,0.006830167770385742,3.37681518193523e-05,0.6,3,3,0.5,0.9,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 3, 'min_split_loss': 0.5, 'subsample': 0.9}",0.6814344335327747,0.7425157835111424,0.7076468280019073,0.7319469544882694,0.7280001957155859,0.7183088390499359,0.021630057830299136,2947
0.5991702079772949,0.010965431608151924,0.0069348812103271484,0.0001917788425689812,0.6,3,3,0.5,1,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 3, 'min_split_loss': 0.5, 'subsample': 1}",0.6920403043487828,0.7336471800015414,0.7089650802656093,0.7426375798128858,0.7357688927752634,0.7226118074408165,0.019061846002161556,2755
0.5542265415191651,0.007939131883843334,0.006965780258178711,0.00020327997012962372,0.6,3,3,0.75,0.6,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 3, 'min_split_loss': 0.75, 'subsample': 0.6}",0.6864390175283408,0.7213215070134604,0.71347577904655,0.7358197240163655,0.7397066707727344,0.7193525396754902,0.01901142762045462,2912
0.5806139945983887,0.02553990856008632,0.006831693649291992,0.00013276617678424543,0.6,3,3,0.75,0.7,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 3, 'min_split_loss': 0.75, 'subsample': 0.7}",0.6940153172314412,0.7298052414049372,0.7050955553713694,0.7299143246748849,0.7228757178635118,0.7163412313092289,0.014374419032478271,2983
0.5904841423034668,0.01266803949174336,0.006757926940917969,7.557220611681636e-05,0.6,3,3,0.75,0.8,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 3, 'min_split_loss': 0.75, 'subsample': 0.8}",0.6799453156296515,0.7350325568336258,0.7053880413053021,0.7369690321399927,0.7462386968357995,0.7207147285488743,0.024567164756138224,2852
0.5963594913482666,0.0022926903646498025,0.006859779357910156,9.041177063022321e-05,0.6,3,3,0.75,0.9,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 3, 'min_split_loss': 0.75, 'subsample': 0.9}",0.6814344335327747,0.742558808685152,0.7076468280019073,0.7319469544882694,0.7280001957155859,0.718317444084738,0.021639692722579356,2946
0.5992096900939942,0.005091033673481941,0.00691075325012207,0.00014429886588700823,0.6,3,3,0.75,1,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 3, 'min_split_loss': 0.75, 'subsample': 1}",0.6920403043487828,0.7336471800015414,0.7089644940565261,0.7426375798128858,0.7357739103386416,0.7226126937116757,0.019062622691186786,2754
0.5497915267944335,0.00660292955772469,0.006835651397705078,9.078563752793526e-05,0.6,3,4,0.01,0.6,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 4, 'min_split_loss': 0.01, 'subsample': 0.6}",0.6798504179351322,0.7279977277143612,0.7136520273505038,0.7350406021407112,0.7451345289062834,0.7203350608093984,0.022687671862495516,2877
0.5682407855987549,0.0033032624760867863,0.006930923461914063,0.00010942458025935749,0.6,3,4,0.01,0.7,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 4, 'min_split_loss': 0.01, 'subsample': 0.7}",0.6876665082988862,0.727686174718615,0.7161966789562226,0.7376135589498292,0.7343236639467556,0.7206973169740617,0.018066381880610362,2853
0.5885083675384521,0.012157191041376593,0.007364988327026367,0.0009528143939723413,0.6,3,4,0.01,0.8,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 4, 'min_split_loss': 0.01, 'subsample': 0.8}",0.6852980219003357,0.7365180156245212,0.7093222230909942,0.7370936361061118,0.7446783701737179,0.7225820533791362,0.02217641267390051,2757
0.598124885559082,0.0023536657282354017,0.006932878494262695,7.14238715323167e-05,0.6,3,4,0.01,0.9,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 4, 'min_split_loss': 0.01, 'subsample': 0.9}",0.6909016867821256,0.7305417649635558,0.7110298241339159,0.7396636975365063,0.733693121700019,0.7211660190232245,0.017920208015684315,2826
0.6086216449737549,0.010427426966207248,0.006855821609497071,7.223281878885744e-05,0.6,3,4,0.01,1,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 4, 'min_split_loss': 0.01, 'subsample': 1}",0.6840894225083819,0.7196785113226492,0.7137201414152137,0.74930734528746,0.7381845371768676,0.7209959915421145,0.02242207590287552,2841
0.5462701797485352,0.0021844825744179257,0.006772851943969727,0.00014186042496476092,0.6,3,4,0.1,0.6,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 4, 'min_split_loss': 0.1, 'subsample': 0.6}",0.6798504179351322,0.7279915551561884,0.7136520273505038,0.7350406021407112,0.7451345289062834,0.7203338262977639,0.022687255041839122,2878
0.5718149185180664,0.01131003451049633,0.0068073272705078125,0.00011974576398944933,0.6,3,4,0.1,0.7,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 4, 'min_split_loss': 0.1, 'subsample': 0.7}",0.6876665082988862,0.727686174718615,0.7161966789562226,0.7376135589498292,0.7343236639467556,0.7206973169740617,0.018066381880610362,2853
0.584238862991333,0.0067311242577244215,0.006927490234375,0.0002742552864937158,0.6,3,4,0.1,0.8,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 4, 'min_split_loss': 0.1, 'subsample': 0.8}",0.6852980219003357,0.7365180156245212,0.7093222230909942,0.7370936361061118,0.7446783701737179,0.7225820533791362,0.02217641267390051,2757
0.5988026618957519,0.009330787248985463,0.006821155548095703,0.00011493031840683506,0.6,3,4,0.1,0.9,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 4, 'min_split_loss': 0.1, 'subsample': 0.9}",0.6909016867821256,0.7305417649635558,0.7110298241339159,0.7396636975365063,0.733693121700019,0.7211660190232245,0.017920208015684315,2826
0.5970466613769532,0.008926141499771244,0.007011508941650391,0.0002013508124908776,0.6,3,4,0.1,1,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 4, 'min_split_loss': 0.1, 'subsample': 1}",0.6840894225083819,0.7196785113226492,0.7137201414152137,0.74930734528746,0.7381845371768676,0.7209959915421145,0.02242207590287552,2841
0.5497422695159913,0.003790637317118059,0.006901073455810547,0.00015507668119274607,0.6,3,4,0.5,0.6,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 4, 'min_split_loss': 0.5, 'subsample': 0.6}",0.6910259626411046,0.7279970282338197,0.713623412912505,0.736396350445095,0.7451345289062834,0.7228354566277616,0.01899733636145427,2731
0.5698475360870361,0.012428973345761173,0.006848192214965821,8.048477313335753e-05,0.6,3,4,0.5,0.7,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 4, 'min_split_loss': 0.5, 'subsample': 0.7}",0.6876665082988862,0.727686174718615,0.7161966789562226,0.7376135589498292,0.7276411599652515,0.7193608161777608,0.017237048604988724,2910
0.5918844699859619,0.017201314006491334,0.006937837600708008,0.00010049037374368603,0.6,3,4,0.5,0.8,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 4, 'min_split_loss': 0.5, 'subsample': 0.8}",0.6852980219003357,0.7365180156245212,0.710831863907222,0.7370936361061118,0.7446783701737179,0.7228839815423816,0.022003429031368853,2727
0.608355712890625,0.010692882195278417,0.006957101821899414,0.0002288853327166155,0.6,3,4,0.5,0.9,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 4, 'min_split_loss': 0.5, 'subsample': 0.9}",0.6909016867821256,0.7391705752596376,0.7110298241339159,0.7396636956669239,0.733693121700019,0.7228917807085244,0.01911563430190792,2726
0.6030826568603516,0.017890074130931233,0.006950473785400391,3.7276224465759165e-05,0.6,3,4,0.5,1,"{'colsample_bytree': 0.6, 'max_depth': 3, 'min_child_weight': 4, 'min_split_loss': 0.5, 'subsample': 1}",0.6840894225083819,0.7196785113226492,0.7168485305894918,0.751558433259316,0.7381845371768676,0.7220718869713412,0.022824343207225296,2785
